id,标题,描述,备注,主支线,不知道,No.,发布人,不知道,不知道,不知道,不知道,不知道,不知道,任务内容,数量,需求,需求2,主要奖励,下个解锁[task],金币奖励,影响力奖励,不知道,不知道,不知道,不知道,不知道,不知道,不知道
6002006,60020060,60020061,60020062,2,0,8,7000004,,ZXGMM9,ZXGMM9X,ZXGMM9Z,,0,136,6,90063,0,1008006,[6002007],50,200,0,0,409|9006,0,,,
6002007,60020070,60020071,60020072,2,0,9,7000004,,ZXGMM10,ZXGMM10X,ZXGMM10Z,,0,110,3,1,0,1008007,[6002008],50,200,0,0,406|1,0,,,
6002008,60020080,60020081,60020082,2,0,10,7000004,,ZXGMM11,ZXGMM11X,ZXGMM11Z,,0,112,6,7002,0,1008008,[6002009],50,200,0,0,407|0,0,,,
6002009,60020090,60020091,60020092,2,0,11,7000004,,ZXGMM12,ZXGMM12X,ZXGMM12Z,,0,136,6,91341,0,1008009,[6002010],50,200,0,0,409|9134,0,,,
6002010,60020100,60020101,60020102,2,0,12,7000004,,ZXGMM13,ZXGMM13X,ZXGMM13Z,,0,110,1,2,0,1008010,[6002011],50,200,0,0,406|2,0,,,
6002011,60020110,60020111,60020112,2,0,13,7000004,,ZXGMM14,ZXGMM14X,ZXGMM14Z,,0,112,6,7014,0,1008011,[6002012],50,200,0,0,407|0,0,,,
6002012,60020120,60020121,60020122,2,0,14,7000004,,ZXGMM15,ZXGMM15X,ZXGMM15Z,,0,142,21600,2,0,1008012,[6002013],50,200,0,0,406|2,0,,,
6002013,60020130,60020131,60020132,2,0,15,7000004,,ZXGMM16,ZXGMM16X,ZXGMM16Z,,0,125,1,0,0,1008013,[6002014],50,200,0,0,415|0,0,,,
6002014,60020140,60020141,60020142,2,0,16,7000004,,ZXGMM17,ZXGMM17X,ZXGMM17Z,,0,143,3,0,0,1008014,[6002015],50,200,0,0,412|0,0,,,
6002015,60020150,60020151,60020152,2,0,17,7000004,,ZXGMM18,ZXGMM18X,ZXGMM18Z,,0,151,10,0,0,1008015,[6002016],50,200,0,0,410|0,0,,,
6002016,60020160,60020161,60020162,2,0,18,7000004,,ZXGMM19,ZXGMM19X,ZXGMM19Z,,0,134,36000,0,0,1008016,[6002017],50,200,0,0,422|0,0,,,
6002017,60020170,60020171,60020172,2,0,19,7000004,,ZXGMM20,ZXGMM20X,ZXGMM20Z,,0,120,10,0,0,1008017,[],50,200,0,0,406|0,0,,,
6003000,60030000,60030001,60030002,2,0,2,7000005,,ZXLE6,ZXLE6X,ZXLE6Z,,0,110,1,4,0,1008018,[6003001],50,200,20,0,406|4,0,,,
6003001,60030010,60030011,60030012,2,0,3,7000005,,ZXLE7,ZXLE7X,ZXLE7Z,,0,116,10,0,0,1008019,[6003002],50,200,0,0,409|0,0,,,
6003002,60030020,60030021,60030022,2,0,4,7000005,,ZXLE8,ZXLE8X,ZXLE8Z,,0,135,10000,0,0,1008020,[6003003],50,200,0,0,422|0,0,,,
6003003,60030030,60030031,60030032,2,0,5,7000005,,ZXLE9,ZXLE9X,ZXLE9Z,,0,116,20,0,0,1008021,[6003004],50,200,0,0,409|0,0,,,
6003004,60030040,60030041,60030042,2,0,6,7000005,,ZXLE10,ZXLE10X,ZXLE10Z,,0,110,2,4,0,1008022,[6003005],50,200,0,0,406|4,0,,,
6003005,60030050,60030051,60030052,2,0,7,7000005,,ZXLE11,ZXLE11X,ZXLE11Z,,0,135,30000,0,0,1008023,[6003006],50,200,0,0,422|0,0,,,
6003006,60030060,60030061,60030062,2,0,8,7000005,,ZXLE12,ZXLE12X,ZXLE12Z,,0,110,3,4,0,1008024,[6003007],50,200,0,0,406|4,0,,,
6003007,60030070,60030071,60030072,2,0,9,7000005,,ZXLE13,ZXLE13X,ZXLE13Z,,0,116,30,0,0,1008025,[6003008],50,200,0,0,409|0,0,,,
6003008,60030080,60030081,60030082,2,0,10,7000005,,ZXLE14,ZXLE14X,ZXLE14Z,,0,135,60000,0,0,1008026,[6003009],50,200,0,0,422|0,0,,,
6003009,60030090,60030091,60030092,2,0,11,7000005,,ZXLE3,ZXLE3X,ZXLE3Z,,0,110,1,4,0,1008027,[6003010],50,200,0,0,406|4,0,,,
6003010,60030100,60030101,60030102,2,0,12,7000005,,ZXLE4,ZXLE4X,ZXLE4Z,,0,116,10,0,0,1008028,[6003011],50,200,0,0,409|0,0,,,
6003011,60030110,60030111,60030112,2,0,13,7000005,,ZXLE5,ZXLE5X,ZXLE5Z,,0,130,10000,0,0,1008029,[6003012],50,200,0,0,422|0,0,,,
6003012,60030120,60030121,60030122,2,0,14,7000005,,ZXLE15,ZXLE15X,ZXLE15Z,,0,142,7200,4,0,1008030,[6003013],50,200,0,0,406|4,0,,,
6003013,60030130,60030131,60030132,2,0,15,7000005,,ZXLE16,ZXLE16X,ZXLE16Z,,0,151,10,0,0,1008031,[6003014],50,200,0,0,410|0,0,,,
6003014,60030140,60030141,60030142,2,0,16,7000005,,ZXLE17,ZXLE17X,ZXLE17Z,,0,148,3,0,0,1008032,[6003015],50,200,0,0,419|0,0,,,
6003015,60030150,60030151,60030152,2,0,17,7000005,,ZXLE18,ZXLE18X,ZXLE18Z,,0,143,5,0,0,1008033,[6003016],50,200,0,0,412|0,0,,,
6003016,60030160,60030161,60030162,2,0,18,7000005,,ZXLE19,ZXLE19X,ZXLE19Z,,0,134,72000,0,0,1008034,[6003017],50,200,0,0,422|0,0,,,
6003017,60030170,60030171,60030172,2,0,19,7000005,,ZXLE20,ZXLE20X,ZXLE20Z,,0,116,20,0,0,1008035,[6003018],50,200,0,0,409|0,0,,,
6003018,60030180,60030181,60030182,2,0,20,7000005,,ZXLE21,ZXLE21X,ZXLE21Z,,0,151,15,0,0,1008036,[6003019],50,200,0,0,410|0,0,,,
6003019,60030190,60030191,60030192,2,0,21,7000005,,ZXLE22,ZXLE22X,ZXLE22Z,,0,161,1,5100000,0,1008037,[],50,200,0,0,440|5100000,0,,,
6004000,60040000,60040001,60040002,2,0,2,7000010,,ZXMX7,ZXMX7X,ZXMX7Z,,0,115,10,0,0,1008038,[6004001],50,200,30,0,407|0,0,,,
6004001,60040010,60040011,60040012,2,0,3,7000010,,ZXMX8,ZXMX8X,ZXMX8Z,,0,136,6,90301,0,1008039,[6004002],50,200,0,0,409|9030,0,,,
6004002,60040020,60040021,60040022,2,0,4,7000010,,ZXMX9,ZXMX9X,ZXMX9Z,,0,112,10,1002,0,1008040,[6004003],50,200,0,0,406|6,0,,,
6004003,60040030,60040031,60040032,2,0,5,7000010,,ZXMX10,ZXMX10X,ZXMX10Z,,0,115,20,0,0,1008041,[6004004],50,200,0,0,407|0,0,,,
6004004,60040040,60040041,60040042,2,0,6,7000010,,ZXMX11,ZXMX11X,ZXMX11Z,,0,136,20,90301,0,1008042,[6004005],50,200,0,0,409|9030,0,,,
6004005,60040050,60040051,60040052,2,0,7,7000010,,ZXMX12,ZXMX12X,ZXMX12Z,,0,112,10,1006,0,1008043,[6004006],50,200,0,0,406|2,0,,,
6004006,60040060,60040061,60040062,2,0,8,7000010,,ZXMX,ZXMXX,ZXMXZ,,0,115,30,0,0,1008044,[6004007],50,200,0,0,407|0,0,,,
6004007,60040070,60040071,60040072,2,0,9,7000010,,ZXMX1,ZXMX1X,ZXMX1Z,,0,136,6,90511,0,1008045,[6004008],50,200,0,0,409|9051,0,,,
6004008,60040080,60040081,60040082,2,0,10,7000010,,ZXMX2,ZXMX2X,ZXMX2Z,,0,112,10,1009,0,1008046,[6004009],50,200,0,0,406|2,0,,,
6004009,60040090,60040091,60040092,2,0,11,7000007,,ZXKY,ZXKYX,ZXKYZ,,0,115,10,0,0,1008047,[6004010],50,200,0,0,407|0,0,,,
6004010,60040100,60040101,60040102,2,0,12,7000007,,ZXKY1,ZXKY1X,ZXKY1Z,,0,136,6,90261,0,1008048,[6004011],50,200,0,0,409|9026,0,,,
6004011,60040110,60040111,60040112,2,0,13,7000007,,ZXKY2,ZXKY2X,ZXKY2Z,,0,112,10,1012,0,1008049,[6004012],50,200,0,0,406|6,0,,,
6004012,60040120,60040121,60040122,2,0,14,7000007,,ZXKY3,ZXKY3X,ZXKY3Z,,0,136,6,90262,0,1008050,[6004013],50,200,0,0,409|9026,0,,,
6004013,60040130,60040131,60040132,2,0,15,7000011,,ZXNLD,ZXNLDX,ZXNLDZ,,0,110,2,2,0,1008051,[6004014],50,200,0,0,406|2,0,,,
6004014,60040140,60040141,60040142,2,0,16,7000011,,ZXNLD1,ZXNLD1X,ZXNLD1Z,,0,112,6,7015,0,1008052,[6004015],50,200,0,0,407|0,0,,,
6004015,60040150,60040151,60040152,2,0,17,7000011,,ZXNLD2,ZXNLD2X,ZXNLD2Z,,0,136,6,90263,0,1008053,[6004016],50,200,0,0,409|9026,0,,,
6004016,60040160,60040161,60040162,2,0,18,7000010,,ZXMX3,ZXMX3X,ZXNLD3Z,,0,110,3,2,0,1008054,[6004017],50,200,0,0,406|2,0,,,
6004017,60040170,60040171,60040172,2,0,19,7000010,,ZXMX4,ZXMX4X,ZXNLD4Z,,0,112,6,7016,0,1008055,[6004018],50,200,0,0,407|0,0,,,
6004018,60040180,60040181,60040182,2,0,14,7000010,,ZXMX5,ZXMX5X,ZXNLD5Z,,0,110,2,4,0,1008056,[6004019],50,200,0,0,406|4,0,,,
6004019,60040190,60040191,60040192,2,0,15,7000010,,ZXMX6,ZXMX6X,ZXNLD6Z,,0,116,20,0,0,1008057,[6004020],50,200,0,0,409|0,0,,,
6004020,60040200,60040201,60040202,2,0,16,7000007,,ZXKY4,ZXKY4X,ZXKY4Z,,0,130,30000,0,0,1008058,[6004021],50,200,0,0,422|0,0,,,
6004021,60040210,60040211,60040212,2,0,17,7000007,,ZXKY5,ZXKY5X,ZXKY5Z,,0,110,3,4,0,1008059,[6004022],50,200,0,0,406|4,0,,,
6004022,60040220,60040221,60040222,2,0,18,7000007,,ZXKY6,ZXKY6X,ZXKY6Z,,0,116,30,0,0,1008060,[6004023],50,200,0,0,409|0,0,,,
6004023,60040230,60040231,60040232,2,0,19,7000007,,ZXKY7,ZXKY7X,ZXKY7Z,,0,130,100000,0,0,1008061,[6004024],50,200,0,0,422|0,0,,,
6004024,60040240,60040241,60040242,2,0,14,7000007,,ZXKY8,ZXKY8X,ZXKY8Z,,0,115,20,0,0,1008062,[6004025],50,200,0,0,407|0,0,,,
6004025,60040250,60040251,60040252,2,0,15,7000007,,ZXKY9,ZXKY9X,ZXKY9Z,,0,136,6,90023,0,1008063,[6004026],50,200,0,0,409|9002,0,,,
6004026,60040260,60040261,60040262,2,0,16,7000007,,ZXKY10,ZXKY10X,ZXKY10Z,,0,112,10,1016,0,1008064,[6004027],50,200,0,0,406|7,0,,,
6004027,60040270,60040271,60040272,2,0,17,7000007,,ZXKY11,ZXKY11X,ZXKY11Z,,0,115,30,0,0,1008065,[6004028],50,200,0,0,407|0,0,,,
6004028,60040280,60040281,60040282,2,0,18,7000007,,ZXKY12,ZXKY12X,ZXKY12Z,,0,136,6,90033,0,1008066,[6004029],50,200,0,0,409|9003,0,,,
6004029,60040290,60040291,60040292,2,0,19,7000007,,ZXKY13,ZXKY13X,ZXKY13Z,,0,112,10,1017,0,1008067,[6004030],50,200,0,0,406|8,0,,,
6004030,60040300,60040301,60040302,2,0,20,7000007,,ZXKY14,ZXKY14X,ZXKY14Z,,0,144,30,9055,0,1008068,[6004031],50,200,0,0,422|0,0,,,
6004031,60040310,60040311,60040312,2,0,21,7000007,,ZXKY15,ZXKY15X,ZXKY15Z,,0,161,1,5100001,0,1008069,[],50,200,0,0,440|5100001,0,,,
6005000,60050000,60050001,60050002,6,61,2,7000007,,HD1001_1,HD1001_1X,HD1001_1Z,,0,116,5,0,0,1008070,[6005001],50,200,0,0,409|0,0,,,
6005001,60050010,60050011,60050012,6,61,3,7000010,,HD1001_2,HD1001_2X,HD1001_2Z,,0,110,1,6,0,1008071,[6005002],50,200,0,0,406|6,0,,,
6005002,60050020,60050021,60050022,6,61,4,7000012,,HD1001_3,HD1001_3X,HD1001_3Z,,0,151,5,0,0,1008072,[6005003],50,200,0,0,410|0,0,,,
6005003,60050030,60050031,60050032,6,61,5,7000005,,HD1001_4,HD1001_4X,HD1001_4Z,,0,148,1,0,0,1008073,[6005004],50,200,0,0,419|0,0,,,
6005004,60050040,60050041,60050042,6,61,6,7000006,,HD1001_5,HD1001_5X,HD1001_5Z,,0,136,5,90013,0,1008074,[6005005],50,200,0,0,409|9001,0,,,
6005005,60050050,60050051,60050052,6,61,7,7000006,,HD1001_6,HD1001_6X,HD1001_6Z,,0,136,5,90193,0,1008075,[6005006],50,200,0,0,409|9019,0,,,
6005006,60050060,60050061,60050062,6,61,8,7000006,,HD1001_7,HD1001_7X,HD1001_7Z,,0,136,5,90053,0,1008076,[6005007],50,200,0,0,409|9005,0,,,
6005007,60050070,60050071,60050072,6,61,9,7000007,,HD1001_8,HD1001_8X,HD1001_8Z,,0,134,7200,0,0,1008077,[6005008],50,200,0,0,422|0,0,,,
6005008,60050080,60050081,60050082,6,61,10,7000013,,HD1001_9,HD1001_9X,HD1001_9Z,,0,115,10,0,0,1008078,[6005009],50,200,0,0,407|0,0,,,
6005009,60050090,60050091,60050092,6,61,11,7000013,,HD1001_10,HD1001_10X,HD1001_10Z,,0,136,5,90293,0,1008079,[6005010],50,200,0,0,409|9029,0,,,
6005010,60050100,60050101,60050102,6,61,12,7000004,,HD1001_11,HD1001_11X,HD1001_11Z,,0,136,5,91353,0,1008080,[6005011],50,200,0,0,409|9135,0,,,
6005011,60050110,60050111,60050112,6,61,13,7000009,,HD1001_12,HD1001_12X,HD1001_12Z,,0,110,1,4,0,1008081,[6005012],50,200,0,0,406|4,0,,,
6005012,60050120,60050121,60050122,6,61,14,7000005,,HD1001_13,HD1001_13X,HD1001_13Z,,0,136,5,90133,0,1008082,[6005013],50,200,0,0,409|9013,0,,,
6005013,60050130,60050131,60050132,6,61,15,7000012,,HD1001_14,HD1001_14X,HD1001_14Z,,0,136,5,90383,0,1008083,[6005014],50,200,0,0,409|9038,0,,,
6005014,60050140,60050141,60050142,6,61,16,7000004,,HD1001_15,HD1001_15X,HD1001_15Z,,0,115,10,0,0,1008084,[6005015],50,200,0,0,407|0,0,,,
6005015,60050150,60050151,60050152,6,61,17,7000005,,HD1001_16,HD1001_16X,HD1001_16Z,,0,116,30,0,0,1008085,[6005016],50,200,0,0,409|0,0,,,
6005016,60050160,60050161,60050162,6,61,18,7000004,,HD1001_17,HD1001_17X,HD1001_17Z,,0,114,20,100163,0,1008086,[6005017],50,50,0,0,412|0,0,,,
6005017,60050170,60050171,60050172,6,61,19,7000006,,HD1001_18,HD1001_18X,HD1001_18Z,,0,136,5,90353,0,1008087,[6005018],50,200,0,0,409|9035,0,,,
6005018,60050180,60050181,60050182,6,61,20,7000011,,HD1001_19,HD1001_19X,HD1001_19Z,,0,110,1,3,0,1008088,[6005019],50,200,0,0,406|3,0,,,
6005019,60050190,60050191,60050192,6,61,21,7000003,,HD1001_20,HD1001_20X,HD1001_20Z,,0,114,30,100163,0,1008089,[6005020],50,200,0,0,412|0,0,,,
6005020,60050200,60050201,60050202,6,61,22,7000011,,HD1001_21,HD1001_21X,HD1001_21Z,,0,114,20,100167,0,1008090,[6005021],50,200,0,0,412|0,0,,,
6005021,60050210,60050211,60050212,6,61,23,7000013,,HD1001_22,HD1001_22X,HD1001_22Z,,0,114,20,100165,0,1008091,[6005022],50,200,0,0,412|0,0,,,
6005022,60050220,60050221,60050222,6,61,24,7000004,,HD1001_23,HD1001_23X,HD1001_23Z,,0,114,20,100169,0,1008092,[6005023],50,200,0,0,412|0,0,,,
6005023,60050230,60050231,60050232,6,61,25,7000008,,HD1001_24,HD1001_24X,HD1001_24Z,,0,134,7200,0,0,1008093,[6005024],50,200,0,0,422|0,0,,,
6005024,60050240,60050241,60050242,6,61,26,7000010,,HD1001_25,HD1001_25X,HD1001_25Z,,0,136,5,90523,0,1008094,[6005025],50,200,0,0,409|9052,0,,,
6005025,60050250,60050251,60050252,6,61,27,7000010,,HD1001_26,HD1001_26X,HD1001_26Z,,0,110,1,5,0,1008095,[6005026],50,200,0,0,406|5,0,,,
6005026,60050260,60050261,60050262,6,61,28,7000010,,HD1001_27,HD1001_27X,HD1001_27Z,,0,136,5,90513,0,1008096,[6005027],50,200,0,0,409|9051,0,,,
6005027,60050270,60050271,60050272,6,61,29,7000006,,HD1001_28,HD1001_28X,HD1001_28Z,,0,148,1,0,0,1008097,[6005028],50,200,0,0,419|0,0,,,
6005028,60050280,60050281,60050282,6,61,30,7000006,,HD1001_29,HD1001_29X,HD1001_29Z,,0,110,1,3,0,1008098,[6005029],50,200,0,0,406|3,0,,,
6005029,60050290,60050291,60050292,6,61,31,7000012,,HD1001_30,HD1001_30X,HD1001_30Z,,0,114,30,100167,0,1008099,[6005030],50,200,0,0,412|0,0,,,
6005030,60050300,60050301,60050302,6,61,32,7000013,,HD1001_31,HD1001_31X,HD1001_31Z,,0,114,30,100165,0,1008100,[6005031],50,200,0,0,412|0,0,,,
6005031,60050310,60050311,60050312,6,61,33,7000004,,HD1001_32,HD1001_32X,HD1001_32Z,,0,114,30,100169,0,1008101,[6005032],50,200,0,0,412|0,0,,,
6005032,60050320,60050321,60050322,6,61,34,7000003,,HD1001_33,HD1001_33X,HD1001_33Z,,0,114,50,100163,0,1008102,[6005033],50,200,0,0,412|0,0,,,
6005033,60050330,60050331,60050332,6,61,35,7000005,,HD1001_34,HD1001_34X,HD1001_34Z,,0,136,5,90253,0,1008103,[],50,200,0,0,409|9025,0,,,
